,Press release,,Origin,,Sampling date,Item,,Radioactive Caesium (Bq/kg_ Provisional  regulation value for fish Radioactive caesium: 500 Bq/kg,,Radioactive _odine (Bq/kg_ Provisional  regulation value for fish Radioactive iodine: 2000 Bq/kg,,Facility that conducted  the analysis,Radioactive Caesium (Bq/kg_ Provisional  regulation value for fish Radioactive caesium: 500 Bq/kg,Radioactive _odine (Bq/kg_ Provisional  regulation value for fish Radioactive iodine: 2000 Bq/kg,,,
1432,Miyagi,"10 August, 2011",Miyagi,Shiroishi City and Zao Town (Shiroishi River),"8 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,85,Not detectable,,Tohoku University,85,ND,f,f,
1494,Tochigi,"17 August, 2011",Tochigi,Motegi Town (Nakagawa River) (inland waters),"11 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,136,Not detectable,,Private inspection facility,136,ND,f,f,
1495,Tochigi,"17 August, 2011",Tochigi,Nakagawa Town (Nakagawa River) (inland waters),"9 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,360,Not detectable,,Private inspection facility,360,ND,f,f,
1496,Tochigi,"17 August, 2011",Tochigi,Oyama City (Omoi River) (inland waters),"11 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,73,Not detectable,,Private inspection facility,73,ND,f,f,
1497,Tochigi,"17 August, 2011",Tochigi,Utsunomiya City (Kinugawa River) (inland waters),"10 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,146,Not detectable,,Private inspection facility,146,ND,f,f,
1587,Fukushima,"24 August, 2011",Fukushima,Iwaki City (Samegawa River) (inland waters),"20 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
1593,Fukushima,"24 August, 2011",Fukushima,Kitakata City (Agagawa River) (inland waters),"20 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,77,Not detectable,,"Fukushima Agricultural Technology
Centre",77,ND,f,f,
1690,Fukushima,"31 August, 2011",Fukushima,Fukushima City (Abukuma River) (inland waters),"17 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,350,Not detectable,,"Fukushima Agricultural Technology
Centre",350,ND,f,f,
1691,Fukushima,"31 August, 2011",Fukushima,Date City (Abukuma River) (inland waters),"27 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,810,Not detectable,,"Fukushima Agricultural Technology
Centre",810,ND,f,f,
1693,Fukushima,"31 August, 2011",Fukushima,Minami-aizu Town (Agagawa River) (inland waters),"27 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,42,Not detectable,,"Fukushima Agricultural Technology
Centre",42,ND,f,f,
1702,Miyagi,"31 August, 2011",Miyagi,Marumori Town (Abukuma River) (inland waters),"28 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,95,Not detectable,,Tohoku University,95,ND,f,f,
1723,Akita,"2 September,2011",Akita,Kita-akita City (Ani River) (inland waters),"30 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Akita Research Center for Public
Health and Environment",ND,ND,f,f,
1724,Akita,"2 September,2011",Akita,Yurihonjyo City (Jineko River) (inland waters),"28-29 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,2.2,Not detectable,,"Akita Research Center for Public
Health and Environment",2.2,ND,f,f,
1725,Akita,"2 September,2011",Akita,Senmboku City (Hinokinai River) (inland waters),"29-30 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,3.5,Not detectable,,"Akita Research Center for Public
Health and Environment",3.5,ND,f,f,
1726,Tochigi,"2 September,2011",Tochigi,Motegi Town (Nakagawa River) (inland waters),"30 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,150,Not detectable,,Private inspection facility,150,ND,f,f,
1727,Tochigi,"2 September,2011",Tochigi,Nakagawa Town (Nakagawa River) (inland waters),"30 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,201,Not detectable,,Private inspection facility,201,ND,f,f,
1728,Tochigi,"2 September,2011",Tochigi,Oyama City (Omoi River) (inland waters),"30 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,35,Not detectable,,Private inspection facility,35,ND,f,f,
1729,Tochigi,"2 September,2011",Tochigi,Utsunomiya City (Kinugawa River) (inland waters),"31 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,112,Not detectable,,Private inspection facility,112,ND,f,f,
1730,Tochigi,"2 September,2011",Tochigi,Ashikaga City (Watarase River) (inland waters),"31 August, 2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,108,Not detectable,,Private inspection facility,108,ND,f,f,
1799,Fukushima,"7 September,2011",Fukushima,Date City (Abukuma River) (inland waters),"5 September,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,650,Not detectable,,"Fukushima Agricultural Technology
Centre",650,ND,f,f,
1987,Fukushima,"14 September,2011",Fukusima,Iwaki City (Natsui River) (inland waters),"2 September,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,119,Not detectable,,"Fukushima Agricultural Technology
Centre",119,ND,f,f,
1989,Fukushima,"14 September,2011",Fukusima,Date City (Abukuma River) (inland waters),"11 September,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,1120,Not detectable,,"Fukushima Agricultural Technology
Centre",1120,ND,f,f,
1990,Fukushima,"14 September,2011",Fukusima,Date City (Abukuma River) (inland waters),"12 September,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,780,Not detectable,,"Fukushima Agricultural Technology
Centre",780,ND,f,f,
1995,Fukushima,"14 September,2011",Fukusima,Kitakata City (Agagawa River) (inland waters),"10 September,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,25,Not detectable,,"Fukushima Agricultural Technology
Centre",25,ND,f,f,
2001,Fukushima,"14 September,2011",Fukusima,"Aizu-wakamatsu
City
(Agagawa River)
(inland waters)","10 September,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,32,Not detectable,,"Fukushima Agricultural Technology
Centre",32,ND,f,f,
2184,Tochigi,"22 September,2011",Tochigi,Motegi Town (Nakagawa River) (inland waters),"20 September,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,117,Not detectable,,Private inspection facility,117,ND,f,f,
2185,Tochigi,"22 September,2011",Tochigi,Nakagawa Town (Nakagawa River) (inland waters),"20 September,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,193,Not detectable,,Private inspection facility,193,ND,f,f,
2186,Tochigi,"22 September,2011",Tochigi,Oyama City (Omoi River) (inland waters),"20 September,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,47,Not detectable,,Private inspection facility,47,ND,f,f,
2187,Tochigi,"22 September,2011",Tochigi,Ashikaga City (Watarase River) (inland waters),"20 September,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,112,Not detectable,,Private inspection facility,112,ND,f,f,
2318,Fukushima,"28 September,2011",Fukusima,Iwaki City (Samegawa River) (inland waters),"24 September,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
2326,Tochigi,"28 September,2011",Tochigi,Utsunomiya City (Kinugawa River) (inland waters),"27 September,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,93,Not detectable,,Private inspection facility,93,ND,f,f,
2403,Saitama,"29 September,2011",Saitama,Sayama City (Iruma River) (inland waters),"17 September,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Tama Laboratory, Japan Food Research
Laboratories",ND,ND,f,f,
2528,Yamagata,"3 October,2011",Yamagata,"Funagata Town (Mogami-oguni River)
(inland waters)","25 September,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,48,Not detectable,,"Yamagata Prefectural Institute of Public
Health",48,ND,f,f,
2549,Miyagi,"6 October,2011",Miyagi,Kesennuma City (Okawa River) (inland waters),"2 October,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,29,Not detectable,,Tohoku University,29,ND,f,f,
2717,Fukushima,"12 October,2011",Fukushima,Yamatsuri Town (Kuji River) (inland waters),"4 October,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",,79,Not detectable,,"Fukushima Agricultural Technology
Centre",79,ND,f,f,
3196,Fukushima,"26 October,2011",Fukushima,Iwaki City (Samegawa River) (inland waters),"21 October,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
4204,Kanagawa,"24 November ,2011",Kanagawa,"Odawara City (Sakawagawa River)
(inland waters)","20 November ,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Kanagawa Prefectural Institute of Public
Health",ND,ND,f,f,
4205,Kanagawa,"24 November ,2011",Kanagawa,Odawara City (Hayakawa River) (inland waters),"21 November ,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Kanagawa Prefectural Institute of Public
Health",ND,ND,f,f,
4206,Kanagawa,"24 November ,2011",Kanagawa,Atsugi City and Ebina City (Sagami River) (inland waters),"21 November ,2011",______,"Ayu sweetfish(wild)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Kanagawa Prefectural Institute of Public
Health",ND,ND,f,f,
1502,Shizuoka,40773,Shizuoka,Shizuoka city (Warashina river),40765,______,sweetfish(wild) (Plecoglossus altivelis),,2,Not detectable,,Private inspectior facility,2,ND,f,f,
28,Tochigi Aquaculture Fisheries Cooperative,"4,April, 2011",Tochigi,"Sakura City
(inland waters)","25,March, 2011",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,,,Private inspection facility,ND,0,f,f,
472,Fukushima,"2 June, 2011",Fukushima,"Sukagawa City
(inland waters)","27 May, 2011",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",,5.6,Not detectable,,Japan Chemical Analysis  Center,5.6,ND,f,f,
931,Tochigi,"6 July, 2011",Tochigi,"Utsunomiya City
(inland waters)","4 July, 2011",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
932,Tochigi,"6 July, 2011",Tochigi,"Sakura City
(inland waters)","4 July, 2011",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
933,Tochigi,"6 July, 2011",Tochigi,"Nasu-karasuyama
City
(inland waters)","4 July, 2011",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
1041,Fukushima,"13 July, 2011",Fukushima,"Sukagawa City
(inland waters)","11 July, 2011",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
1324,Fukushima,"3 August, 2011",Fukushima,"Sukagawa City
(inland waters)","1 August, 2011",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
2004,Fukushima,"14 September,2011",Fukusima,"Sukagawa City
(inland waters)","7 September,2011",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",,17,Not detectable,,"Fukushima Agricultural Technology
Centre",17,ND,f,f,
7611,Gunma,"16 March,2012",Gunma,"Maebashi City
(inland waters)","12 March,2012",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,Japan Chemical Analysis Center,ND,ND,f,f,
8226,Tochigi,"28 March,2012",Tochigi,"Nakagawa Town
(inland waters)","26 March,2012",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8362,Tochigi,"30 March,2012",Tochigi,"Utsunomiya City
(inland waters)","26 March,2012",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8363,Tochigi,"30 March,2012",Tochigi,"Utsunomiya City
(inland waters)","23 March,2012",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8364,Tochigi,"30 March,2012",Tochigi,"Utsunomiya City
(inland waters)","22 March,2012",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8365,Tochigi,"30 March,2012",Tochigi,"Utsunomiya City
(inland waters)","22 March,2012",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8366,Tochigi,"30 March,2012",Tochigi,"Utsunomiya City
(inland waters)","22 March,2012",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8367,Tochigi,"30 March,2012",Tochigi,"Utsunomiya City
(inland waters)","22 March,2012",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8368,Tochigi,"30 March,2012",Tochigi,"Otawara City
(inland waters)","23 March,2012",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8369,Tochigi,"30 March,2012",Tochigi,"Sakura City
(inland waters)","22 March,2012",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8370,Tochigi,"30 March,2012",Tochigi,"Sakura City
(inland waters)","22 March,2012",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8371,Tochigi,"30 March,2012",Tochigi,"Sakura City
(inland waters)","22 March,2012",______,"Ayu sweetfish(farmed)
(Plecoglossus altivelis)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
4336,Gunma,"29 November ,2011",Gunma,"Maebashi City (Akagi-onuma Lake)
(inland waters)","27 November ,2011",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,692,Not detectable,,Gunma Agricultural Technology Center,692,ND,f,f,
4931,Fukushima,"21 December,2011",Fukushima,"Aizu-wakamatsu
City
(Agagawa River)
(inland waters)","14 December,2011",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,61,Not detectable,,"Fukushima Agricultural Technology
Centre",61,ND,f,f,
4932,Fukushima,"21 December,2011",Fukushima,Aizu-misato Town (Agagawa River) (inland waters),"14 December,2011",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,108,Not detectable,,"Fukushima Agricultural Technology
Centre",108,ND,f,f,
5687,Gunma,"30 January,2012",Gunma,"Maebashi City (Akagi-onuma Lake)
(inland waters)","29 January,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,768,Not detectable,,Gunma Agricultural Technology Center,768,ND,f,f,
6117,Nagano,"7 February,2012",Nagano,Saku City (Namezu River) (inland waters),"26 January,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),Not detectable,,Not detectable,,"Nagano Environmental Conservation
Research Institute",ND,ND,f,f,
6621,Fukushima,"22 February,2012",Fukushima,"Inawashiro Town and Kita-shiobara Village
(Akimoto Lake) (inland waters)","19 February,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,340,Not detectable,,"Fukushima Agricultural Technology
Centre",340,ND,f,f,
6691,Tochigi,"24 February,2012",Tochigi,Nikko City (Kobyaku River) (inland waters),"20 February,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),269,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",269,ND,f,f,
6776,Iwate,"27 February,2012",Iwate,"Rikuzen-takata
City
(Yahagi River)
(inland waters)","15 February,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,155,Not detectable,,Japan Chemical Analysis Center,155,ND,f,f,
6787,Gunma,"27 February,2012",Gunma,Kawaba Village (The upper stream of Sakura River) (inland waters),"13 February,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,212,Not detectable,,Gunma Agricultural Technology Center,212,ND,f,f,
6795,Gunma,"27 February,2012",Gunma,Takasaki City (Karasu River) (inland waters),"23 February,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,166,Not detectable,,Gunma Agricultural Technology Center,166,ND,f,f,
6797,Gunma,"27 February,2012",Gunma,"Higashi-agatsuma
Town
(Nuru River)
(inland waters)","23 February,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,110,Not detectable,,Gunma Agricultural Technology Center,110,ND,f,f,
6800,Gunma,"27 February,2012",Gunma,"Kawaba Village
(The upper stream
of the Usune
River)
(inland waters)","22 February,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,45,Not detectable,,Gunma Agricultural Technology Center,45,ND,f,f,
6957,Fukushima,"29 February,2012",Fukushima,"Inawashiro Town and Kita-shiobara Village
(Akimoto Lake) (inland waters)","20 February,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,450,Not detectable,,"Fukushima Agricultural Technology
Centre",450,ND,f,f,
7026,Tokyo,"2 March,2012",Tokyo,Okutama Town (Minetani River) (inland waters),"22 February,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,17.4,Not detectable,,Private inspection facility,17.4,ND,f,f,
7028,Tokyo,"2 March,2012",Tokyo,Okutama Town (Nippara River) (inland waters),"22 February,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,28,Not detectable,,Japan Chemical Analysis Center,28,ND,f,f,
7377,Gunma,"13 March,2012",Gunma,Fujioka City (Ayukawa River) (inland waters),"7 March,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),6.4,,Not detectable,,Japan Chemical Analysis Center,6.4,ND,f,f,
7455,Fukushima,"14 March,2012",Fukushima,Shimogo Town (Okawa River) (inland waters),"4 March,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,13,Not detectable,,"Fukushima Agricultural Technology
Centre",13,ND,f,f,
7456,Fukushima,"14 March,2012",Fukushima,Tenei Village (Akaishi River) (inland waters),"4 March,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
7457,Fukushima,"14 March,2012",Fukushima,Kaneyama Town (Nojiri River) (inland waters),"5 March,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,66,Not detectable,,"Fukushima Agricultural Technology
Centre",66,ND,f,f,
7458,Fukushima,"14 March,2012",Fukushima,Shimogo Town (Kannon River) (inland waters),"7 March,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,13,Not detectable,,"Fukushima Agricultural Technology
Centre",13,ND,f,f,
7459,Fukushima,"14 March,2012",Fukushima,Koriyama City (Gohyaku River) (inland waters),"7 March,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,106,Not detectable,,"Fukushima Agricultural Technology
Centre",106,ND,f,f,
7460,Fukushima,"14 March,2012",Fukushima,Date City (Oishi River) (inland waters),"8 March,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),,360,Not detectable,,"Fukushima Agricultural Technology
Centre",360,ND,f,f,
7592,Gunma,"16 March,2012",Gunma,Katashina Village (Ogawa River) (inland waters),"5 March,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),34,,Not detectable,,Japan Chemical Analysis Center,34,ND,f,f,
7593,Gunma,"16 March,2012",Gunma,Katashina Village (Nurigawa River) (inland waters),"6 March,2012",_______,Whitespotted char(wild) (Salvelinus  leucomaenis),Not detectable,,Not detectable,,Japan Chemical Analysis Center,ND,ND,f,f,
